run_id,MSE,Max_Abs_Error,Mean_Rel_Error
0,13.977654457092285,25.89306640625,9.213167190551758
1,15.452808380126953,22.436166763305664,9.808494567871094
2,16.266469955444336,25.026968002319336,10.848915100097656
3,16.334537506103516,22.699974060058594,10.24232006072998
4,13.301827430725098,22.783939361572266,10.228984832763672
5,15.864144325256348,24.075468063354492,10.911863327026367
6,15.794727325439453,26.25057029724121,10.700849533081055
7,13.974211692810059,22.849620819091797,9.494806289672852
8,15.637907981872559,23.125102996826172,9.60546875
9,16.21178436279297,25.426015853881836,10.873159408569336
10,14.472009658813477,24.258464813232422,9.153104782104492
11,14.372946739196777,22.39472007751465,9.920947074890137
12,13.590994834899902,23.218307495117188,9.75412654876709
13,15.307979583740234,25.555561065673828,10.028922080993652
14,14.432307243347168,24.71523666381836,9.876336097717285
15,13.767332077026367,24.802724838256836,8.738409996032715
16,14.335644721984863,19.257394790649414,9.934709548950195
17,13.91893196105957,20.312028884887695,9.145711898803711
18,14.317574501037598,23.708467483520508,9.654173851013184
19,15.41787338256836,22.893177032470703,10.092361450195312
20,12.685776710510254,23.477802276611328,8.780059814453125
21,15.162870407104492,25.57654571533203,10.26510238647461
22,15.021669387817383,23.536239624023438,10.579461097717285
23,14.69590950012207,21.49626922607422,10.324337005615234
24,13.964638710021973,22.736127853393555,9.478180885314941
25,15.166011810302734,22.21450424194336,10.306755065917969
26,16.197599411010742,24.441036224365234,10.025686264038086
27,14.599169731140137,21.735008239746094,10.017857551574707
28,15.01020336151123,26.570980072021484,9.847593307495117
29,14.7948579788208,24.257427215576172,10.080802917480469
30,14.691596031188965,23.48279571533203,9.372610092163086
31,15.317928314208984,21.562747955322266,10.941575050354004
32,14.844621658325195,22.756351470947266,10.130958557128906
33,12.946717262268066,21.39763641357422,9.139491081237793
34,14.918550491333008,21.431678771972656,10.067392349243164
35,15.485599517822266,26.771472930908203,10.582916259765625
36,15.047289848327637,24.325855255126953,10.365592002868652
37,14.447494506835938,21.907268524169922,10.014810562133789
38,14.512693405151367,22.225683212280273,10.380455017089844
39,13.849981307983398,22.410198211669922,9.338715553283691
40,15.218204498291016,22.604583740234375,10.52351188659668
41,15.234570503234863,22.76691436767578,10.28413200378418
42,14.854439735412598,22.565813064575195,10.011802673339844
43,15.882079124450684,24.575170516967773,10.881119728088379
44,15.612789154052734,24.10649871826172,10.162538528442383
45,15.898761749267578,26.437286376953125,10.45644760131836
46,14.54538631439209,27.35289764404297,9.963403701782227
47,14.372323036193848,23.86655044555664,9.523168563842773
48,14.445362091064453,22.994369506835938,9.140219688415527
49,15.01386547088623,21.22374153137207,9.438325881958008
