run_id,MSE,Max_Abs_Error,Mean_Rel_Error
0,0.00027573853731155396,0.016605377197265625,0.002070147078484297
1,5.278154640109278e-05,0.0072650909423828125,0.0009057190036401153
2,0.0006240276270546019,0.024980545043945312,0.0031142563093453646
3,6.277592910919338e-05,0.007923126220703125,0.0009877544362097979
4,2.386877895332873e-08,0.0001544952392578125,1.9260498447692953e-05
5,0.0009480443550273776,0.030790328979492188,0.003838546108454466
6,1.2796591363439802e-05,0.0035772323608398438,0.00044596378575079143
7,4.415871808305383e-05,0.00664520263671875,0.0008284392533823848
8,4.828125020139851e-05,0.0069484710693359375,0.0008662468753755093
9,0.000175142427906394,0.013234138488769531,0.0016498639015480876
10,7.968046702444553e-07,0.00089263916015625,0.00011128288315376267
11,9.033206151798368e-05,0.009504318237304688,0.0011848773574456573
12,2.633456460898742e-05,0.005131721496582031,0.0006397576653398573
13,0.0004402354534249753,0.020981788635253906,0.002615742152556777
14,9.588968532625586e-05,0.009792327880859375,0.0012207827530801296
15,5.722233618143946e-05,0.007564544677734375,0.0009430511272512376
16,2.3360029445029795e-05,0.004833221435546875,0.0006025445181876421
17,7.291793008334935e-05,0.008539199829101562,0.0010645587462931871
18,0.0009343518177047372,0.030567169189453125,0.0038107254076749086
19,2.6806483219843358e-05,0.005177497863769531,0.0006454645190387964
20,0.00019439939933363348,0.013942718505859375,0.0017382005462422967
21,7.818583981133997e-06,0.002796173095703125,0.00034859124571084976
22,1.1494216778373811e-05,0.0033903121948242188,0.00042266095988452435
23,4.9133177526528016e-05,0.0070095062255859375,0.0008738559554331005
24,9.076765854842961e-05,0.009527206420898438,0.0011877308133989573
25,6.2622129917144775e-06,0.00250244140625,0.00031197251519188285
26,2.821698217303492e-07,0.0005311965942382812,6.622282671742141e-05
27,0.00018919575086329132,0.013754844665527344,0.0017147788312286139
28,0.0004953249590471387,0.022255897521972656,0.0027745820116251707
29,0.00015653145965188742,0.012511253356933594,0.0015597437741234899
30,1.1571945833566133e-05,0.0034017562866210938,0.0004240876587573439
31,2.9301168979145586e-05,0.005413055419921875,0.000674830807838589
32,8.108268957585096e-05,0.009004592895507812,0.0011225779308006167
33,0.0001440935884602368,0.012003898620605469,0.0014964932342991233
34,3.4309927286813036e-05,0.0058574676513671875,0.0007302344893105328
35,0.0004635474178940058,0.0215301513671875,0.0026841051876544952
36,0.0002580727741587907,0.01606464385986328,0.0020027351565659046
37,1.2069940567016602e-06,0.0010986328125,0.0001369635429000482
38,8.668954978929833e-05,0.009310722351074219,0.001160742249339819
39,1.2397198588587344e-05,0.003520965576171875,0.000438949151430279
40,0.0001704539463389665,0.013055801391601562,0.0016276310198009014
41,0.00028220549575053155,0.016798973083496094,0.0020942820701748133
42,2.5403300242032856e-05,0.005040168762207031,0.000628344074357301
43,6.176749593578279e-05,0.007859230041503906,0.0009797887178137898
44,9.022332960739732e-07,0.000949859619140625,0.00011841639934573323
45,5.74823388888035e-05,0.0075817108154296875,0.0009451911319047213
46,0.00022788048954680562,0.015095710754394531,0.0018819409888237715
47,0.0001375974534312263,0.011730194091796875,0.0014623712049797177
48,2.5669578462839127e-08,0.00016021728515625,1.997385152208153e-05
49,0.0001983551774173975,0.0140838623046875,0.001755796605721116
